                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                  212190                                      690                  1.0000000000000000E+000                  2.0000000000000000E-002                  7.4744183401043236E+008                  3.0509744853991597E+003                  3.5121807495202609E+002                  3.1136808748428795E+007                  1.2544263849546091E+001                 -6.9687712375707296E+000                  6.9388199878397205E-001                  8.2583372085340342E-013                  3.0611799904246656E-001                  1.8636000142055440E-010                  1.9721172869273124E-009                  1.3056570480391038E-011                  1.2017700620824352E-012                  7.7334288695334499E+002                  1.1187920322158833E-002                  5.3660882832319703E+002                  9.6149234630922706E-009                  2.3673405692727158E+002                  6.5182344224479677E-008                  1.6182574354867211E-006                  8.8922454503476830E-009                  9.2937214297416717E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7334288678859593E+002                  1.2544202558952048E+001                  7.7334288503308005E+002                  1.2543554700972393E+001                  1.5989643426299699E+004                  3.6058347486557723E+004                  2.4836934741822857E+005                  4.3758953322135553E+007                  4.3738662688034169E+007                  3.8063988973850943E-001                  3.0351958810238880E+006                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.3587470420967620E+016                                  "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20201227" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                     188                  7.7331169613365319E+002                  1.0802933285619887E+000                  6.6092953268834371E+000                 -3.2418987291407002E+000                  1.2000561404905373E+001                  6.9388267651415569E-001                  3.0611732129398661E-001                  2.1918576953439128E-009                  9.9995966754176180E-001                 -1.1824949921795724E+001                  6.2251225369386853E-001                  9.1358597208581967E-008                  1.6317897602033678E+001 
                                     189                  7.7331092494764005E+002                  1.0801354842341171E+000                  6.6120654091331730E+000                 -3.2340229659595363E+000                  1.2011506757500797E+001                  6.9388267646444435E-001                  3.0611732134369818E-001                  2.1918574732993079E-009                  9.9995867033078845E-001                 -1.1816391045106842E+001                  6.2251225366170493E-001                  9.6907623664059781E-008                  1.6317958428235201E+001 
                                     190                  7.7331015376162713E+002                  1.0799803088792552E+000                  6.6147711368740012E+000                 -3.2263295878524030E+000                  1.2022198099079340E+001                  6.9388267641526513E-001                  3.0611732139287740E-001                  2.1918574732993079E-009                  9.9995767311981520E-001                 -1.1808029712817616E+001                  6.2251225363086160E-001                  1.0264370369198223E-007                  1.6318013421748663E+001 
                                     191                  7.7330938257561411E+002                  1.0798276960470634E+000                  6.6191926324075174E+000                 -3.2140915691752951E+000                  1.2039565782627063E+001                  6.9388267633348821E-001                  3.0611732147465409E-001                  2.1918576953439128E-009                  9.9995667590884185E-001                 -1.1795135240721889E+001                  6.2251225357370965E-001                  1.1264842074579470E-007                  1.6316967000612966E+001 
                                     192                  7.7330756950107127E+002                  1.0794782641620146E+000                  6.6238462539248584E+000                 -3.2005954215727659E+000                  1.2058036335402045E+001                  6.9388267624543720E-001                  3.0611732156270527E-001                  2.1918575843216104E-009                  9.9995433144486168E-001                 -1.1780146395902600E+001                  6.2251225352994655E-001                  1.2437740507999783E-007                  1.6318007759707655E+001 
                                     193                  7.7330652761254157E+002                  1.0792832398577870E+000                  6.6271421050523811E+000                 -3.1912195980032112E+000                  1.2071061368153668E+001                  6.9388267618201849E-001                  3.0611732162612398E-001                  2.1918575843216104E-009                  9.9995298419185474E-001                 -1.1769951341240233E+001                  6.2251225349554118E-001                  1.3333824648169712E-007                  1.6317973625637137E+001 
                                     194                  7.7330548572401153E+002                  1.0790921260250999E+000                  6.6303474445496304E+000                 -3.1821005287174895E+000                  1.2083729052023751E+001                  6.9388267611940269E-001                  3.0611732168873979E-001                  2.1918575843216104E-009                  9.9995163693884770E-001                 -1.1760034665162191E+001                  6.2251225346289629E-001                  1.4265390779276877E-007                  1.6318015737705281E+001 
                                     195                  7.7330444383548183E+002                  1.0789047384435508E+000                  6.6342164461791961E+000                 -3.1712170468668583E+000                  1.2098981536713826E+001                  6.9388267604254072E-001                  3.0611732176560186E-001                  2.1918573622770054E-009                  9.9995028968584077E-001                 -1.1748349636377050E+001                  6.2251225342168925E-001                  1.5469951798969791E-007                  1.6317590728995466E+001 
                                     196                  7.7330289922285806E+002                  1.0786333797539205E+000                  6.6386653416312020E+000                 -3.1585535847262007E+000                  1.2116566282781642E+001                  6.9388267595234632E-001                  3.0611732185579615E-001                  2.1918575843216104E-009                  9.9994829236660543E-001                 -1.1734570873051105E+001                  6.2251225337925509E-001                  1.6983296759052468E-007                  1.6317713924918024E+001 
                                     197                  7.7330135461023463E+002                  1.0783693314482121E+000                  6.6429511560033001E+000                 -3.1463533043989100E+000                  1.2133506963102757E+001                  6.9388267586368191E-001                  3.0611732194446051E-001                  2.1918575843216104E-009                  9.9994629504737020E-001                 -1.1721294986159904E+001                  6.2251225333985327E-001                  1.8576837240475853E-007                  1.6317756902115885E+001 
                                     198                  7.7329980999761108E+002                  1.0781121349951523E+000                  6.6470855171645118E+000                 -3.1345832029395053E+000                  1.2149849484958530E+001                  6.9388267577646645E-001                  3.0611732203167596E-001                  2.1918575843216104E-009                  9.9994429772813498E-001                 -1.1708486168348589E+001                  6.2251225330322468E-001                  2.0251389574456287E-007                  1.6317791213877623E+001 
                                     199                  7.7329826538498753E+002                  1.0778613758331532E+000                  6.6511048695787771E+000                 -3.1231441305891501E+000                  1.2165736472217590E+001                  6.9388267569006046E-001                  3.0611732211808201E-001                  2.1918575843216104E-009                  9.9994230040889964E-001                 -1.1696042099539818E+001                  6.2251225326882320E-001                  2.2019422989886597E-007                  1.6317803497361282E+001 
                                     200                  7.7329670055013548E+002                  1.0776135111763856E+000                  6.6550154268361039E+000                 -3.1120092867361553E+000                  1.2181195273031634E+001                  6.9388267560443428E-001                  3.0611732220370830E-001                  2.1918573622770054E-009                  9.9994027694055410E-001                 -1.1683922541151086E+001                  6.2251225323670323E-001                  2.3883486293768716E-007                  1.6317829360014873E+001 
                                     201                  7.7329513571528332E+002                  1.0773715116256679E+000                  6.6597176319882241E+000                 -3.0988055124857996E+000                  1.2199726947090049E+001                  6.9388267549935290E-001                  3.0611732230878963E-001                  2.1918574732993079E-009                  9.9993825347220844E-001                 -1.1669776090941911E+001                  6.2251225319562609E-001                  2.6317434380120293E-007                  1.6317305435120247E+001 
                                     202                  7.7329280762998087E+002                  1.0770215430407946E+000                  6.6650898753940027E+000                 -3.0834984772193659E+000                  1.2220967707212605E+001                  6.9388267537632575E-001                  3.0611732243181666E-001                  2.1918575843216104E-009                  9.9993524305426595E-001                 -1.1653103350266409E+001                  6.2251225315587577E-001                  2.9408764483777597E-007                  1.6317454114309381E+001 
                                     203                  7.7329047954467808E+002                  1.0766828900110985E+000                  6.6695882240066924E+000                 -3.0705557385164739E+000                  1.2238791975167027E+001                  6.9388267527098901E-001                  3.0611732253715351E-001                  2.1918574732993079E-009                  9.9993223263632336E-001                 -1.1638853530236897E+001                  6.2251225312708636E-001                  3.2275670953449853E-007                  1.6317860226232348E+001 
                                     204                  7.7328873348070124E+002                  1.0764358586661464E+000                  6.6733187593863743E+000                 -3.0599286952983324E+000                  1.2253541391160070E+001                  6.9388267518203828E-001                  3.0611732262610397E-001                  2.1918578063662153E-009                  9.9992997482286650E-001                 -1.1627281390607779E+001                  6.2251225310209723E-001                  3.4849205055031243E-007                  1.6317835018784855E+001 
                                     205                  7.7328698741672417E+002                  1.0761943916755616E+000                  6.6764626442437001E+000                 -3.0509074256444597E+000                  1.2265991473059389E+001                  6.9388267510590418E-001                  3.0611732270223790E-001                  2.1918579173885178E-009                  9.9992771700940952E-001                 -1.1617378546533025E+001                  6.2251225308331271E-001                  3.7177583417766414E-007                  1.6318151618545134E+001 
                                     206                  7.7328569877630844E+002                  1.0760195952632614E+000                  6.6790719905788540E+000                 -3.0434746850190355E+000                  1.2276308090607442E+001                  6.9388267504191292E-001                  3.0611732276622927E-001                  2.1918578063662153E-009                  9.9992605068462970E-001                 -1.1609285418102910E+001                  6.2251225306714608E-001                  3.9219377579413696E-007                  1.6318142544625044E+001 
                                     207                  7.7328441013589259E+002                  1.0758475589909311E+000                  6.6828954812491679E+000                 -3.0327940589737494E+000                  1.2291360975215913E+001                  6.9388267494668920E-001                  3.0611732286145305E-001                  2.1918578063662153E-009                  9.9992438435984987E-001                 -1.1597911562829749E+001                  6.2251225304006041E-001                  4.2388799485679489E-007                  1.6317362251604052E+001 
                                     208                  7.7328183285506088E+002                  1.0755112551469170E+000                  6.6873672937344786E+000                 -3.0199647170497985E+000                  1.2309069533450023E+001                  6.9388267483302868E-001                  3.0611732297511368E-001                  2.1918575843216104E-009                  9.9992105171029033E-001                 -1.1583831737033483E+001                  6.2251225301715840E-001                  4.6448094941071356E-007                  1.6317799257264742E+001 
                                     209                  7.7327970186139407E+002                  1.0752407140749010E+000                  6.6922212795915206E+000                 -3.0063294577050672E+000                  1.2328203281730231E+001                  6.9388267470700515E-001                  3.0611732310113704E-001                  2.1918578063662153E-009                  9.9991829614907324E-001                 -1.1569217728634017E+001                  6.2251225298814650E-001                  5.1247637681813465E-007                  1.6317254539829623E+001 
                                     210                  7.7327653836849970E+002                  1.0748506162383831E+000                  6.6977556750519467E+000                 -2.9905463916550739E+000                  1.2350091472723825E+001                  6.9388267455969976E-001                  3.0611732324844249E-001                  2.1918578063662153E-009                  9.9991420547603838E-001                 -1.1552010918569440E+001                  6.2251225296254131E-001                  5.7340003989049666E-007                  1.6317447628896513E+001 
                                     211                  7.7327337487560521E+002                  1.0744734425475988E+000                  6.7043332627967560E+000                 -2.9721560285618485E+000                  1.2375994318507155E+001                  6.9388267437961626E-001                  3.0611732342852593E-001                  2.1918578063662153E-009                  9.9991011480300340E-001                 -1.1532407732803218E+001                  6.2251225292815859E-001                  6.5443912992412257E-007                  1.6316816612923930E+001 
                                     212                  7.7326865446179545E+002                  1.0739322626730250E+000                  6.7102476053506388E+000                 -2.9548875892668240E+000                  1.2399507831495473E+001                  6.9388267421293126E-001                  3.0611732359521110E-001                  2.1918575843216104E-009                  9.9990401089503511E-001                 -1.1513094989812732E+001                  6.2251225291532719E-001                  7.3797194606374468E-007                  1.6317884005719655E+001 
                                     213                  7.7326583704629400E+002                  1.0736209312462051E+000                  6.7145024883025650E+000                 -2.9427530462654494E+000                  1.2416336533629815E+001                  6.9388267409045667E-001                  3.0611732371768557E-001                  2.1918578063662153E-009                  9.9990036773034208E-001                 -1.1499865954253551E+001                  6.2251225290205936E-001                  8.0385174148971030E-007                  1.6317779904461212E+001 
                                     214                  7.7326301963079266E+002                  1.0733175347820929E+000                  6.7180762901709530E+000                 -2.9324762018818529E+000                  1.2430497220542351E+001                  6.9388267398577941E-001                  3.0611732382236279E-001                  2.1918578063662153E-009                  9.9989672456564904E-001                 -1.1488559626292130E+001                  6.2251225289382006E-001                  8.6374003824660947E-007                  1.6318115688719185E+001 
                                     215                  7.7326093712220961E+002                  1.0730981260960686E+000                  6.7210363545999154E+000                 -2.9240354015650145E+000                  1.2442204615709567E+001                  6.9388267389784075E-001                  3.0611732391030150E-001                  2.1918578063662153E-009                  9.9989403169988644E-001                 -1.1479358937407740E+001                  6.2251225288643097E-001                  9.1645659380993462E-007                  1.6318078089075808E+001 
                                     216                  7.7325885461362680E+002                  1.0728826171047348E+000                  6.7245831576076665E+000                 -2.9140238839082762E+000                  1.2456201828002902E+001                  6.9388267379086022E-001                  3.0611732401728198E-001                  2.1918578063662153E-009                  9.9989133883412395E-001                 -1.1468570397941459E+001                  6.2251225287666034E-001                  9.8351588971151712E-007                  1.6317652100312781E+001 
                                     217                  7.7325581800407599E+002                  1.0725749785872256E+000                  6.7286498430117332E+000                 -2.9024228476104881E+000                  1.2472287773331372E+001                  6.9388267366595324E-001                  3.0611732414218895E-001                  2.1918578063662153E-009                  9.9988741223235134E-001                 -1.1455919597482028E+001                  6.2251225286932588E-001                  1.0665772874161316E-006                  1.6317684820043425E+001 
                                     218                  7.7325278139452530E+002                  1.0722748195845055E+000                  6.7325818247584763E+000                 -2.8912054508205403E+000                  1.2487841247961869E+001                  6.9388267354296840E-001                  3.0611732426517385E-001                  2.1918578063662153E-009                  9.9988348563057883E-001                 -1.1443686528858898E+001                  6.2251225286371470E-001                  1.1533484943192895E-006                  1.6317643584400852E+001 
                                     219                  7.7324974478497450E+002                  1.0719817141456662E+000                  6.7363878309734968E+000                 -2.8803468421501086E+000                  1.2502896745686874E+001                  6.9388267342180987E-001                  3.0611732438633249E-001                  2.1918575843216104E-009                  9.9987955902880621E-001                 -1.1431844137049056E+001                  6.2251225285968637E-001                  1.2438533002017182E-006                  1.6317586549930727E+001 
                                     220                  7.7324670817542381E+002                  1.0716952735349663E+000                  6.7400757661892667E+000                 -2.8698245162851062E+000                  1.2517485505466031E+001                  6.9388267330238984E-001                  3.0611732450575230E-001                  2.1918578063662153E-009                  9.9987563242703370E-001                 -1.1420367922601953E+001                  6.2251225285711509E-001                  1.3381144680536353E-006                  1.6317516292632256E+001 
                                     221                  7.7324367156587311E+002                  1.0714151419190034E+000                  6.7436528119003638E+000                 -2.8596180272611798E+000                  1.2531635908874732E+001                  6.9388267318462826E-001                  3.0611732462351410E-001                  2.1918575843216104E-009                  9.9987170582526108E-001                 -1.1409235628961744E+001                  6.2251225285588763E-001                  1.4361538037495140E-006                  1.6317435067749233E+001 
                                     222                  7.7324063495632231E+002                  1.0711409926692705E+000                  6.7471255122199896E+000                 -2.8497087442884239E+000                  1.2545373818648047E+001                  6.9388267306845008E-001                  3.0611732473969222E-001                  2.1918576953439128E-009                  9.9986777922348846E-001                 -1.1398426976284743E+001                  6.2251225285590317E-001                  1.5379922192783284E-006                  1.6317344832720526E+001 
                                     223                  7.7323759834677173E+002                  1.0708725251767734E+000                  6.7504998472107838E+000                 -2.8400796427565820E+000                  1.2558722868498604E+001                  6.9388267295378725E-001                  3.0611732485435511E-001                  2.1918575843216104E-009                  9.9986385262171595E-001                 -1.1387923433620207E+001                  6.2251225285706979E-001                  1.6436497901874706E-006                  1.6317247289885451E+001 
                                     224                  7.7323456173722093E+002                  1.0706094620951561E+000                  6.7537812959585581E+000                 -2.8307151244963276E+000                  1.2571704712391835E+001                  6.9388267284057581E-001                  3.0611732496756655E-001                  2.1918575843216104E-009                  9.9985992601994333E-001                 -1.1377708023027642E+001                  6.2251225285930500E-001                  1.7531458079949239E-006                  1.6317143923662687E+001 
                                     225                  7.7323152512767024E+002                  1.0703515469444160E+000                  6.7569748910643428E+000                 -2.8216008625137370E+000                  1.2584339239901736E+001                  6.9388267272875681E-001                  3.0611732507938538E-001                  2.1918578063662153E-009                  9.9985599941817083E-001                 -1.1367765150394934E+001                  6.2251225286253287E-001                  1.8664988281380592E-006                  1.6317036032900624E+001 
                                     226                  7.7322848851811955E+002                  1.0700985420195608E+000                  6.7616321194414200E+000                 -2.8086276205262712E+000                  1.2602669195692407E+001                  6.9388267256260416E-001                  3.0611732524553820E-001                  2.1918575843216104E-009                  9.9985207281639821E-001                 -1.1353998087306602E+001                  6.2251225286343204E-001                  2.0431580318288193E-006                  1.6315978640535842E+001 
                                     227                  7.7322241529901817E+002                  1.0696061583308702E+000                  6.7675450054809154E+000                 -2.7917364259034430E+000                  1.2626067367440568E+001                  6.9388267234607459E-001                  3.0611732546206749E-001                  2.1918579173885178E-009                  9.9984421961285308E-001                 -1.1335552029919773E+001                  6.2251225287567258E-001                  2.2931703391510641E-006                  1.6315978491908073E+001 
                                     228                  7.7321634207991667E+002                  1.0691309721172826E+000                  6.7731793867725321E+000                 -2.7756405153389392E+000                  1.2648363870289010E+001                  6.9388267213427535E-001                  3.0611732567386679E-001                  2.1918578063662153E-009                  9.9983636640930795E-001                 -1.1317974402046183E+001                  6.2251225289076051E-001                  2.5589103751574810E-006                  1.6315775461049949E+001 
                                     229                  7.7321026886081529E+002                  1.0686715945537624E+000                  6.7785606019691498E+000                 -2.7602674390821300E+000                  1.2669658948857256E+001                  6.9388267192688635E-001                  3.0611732588125568E-001                  2.1918580284108202E-009                  9.9982851320576283E-001                 -1.1301185966822768E+001                  6.2251225290834811E-001                  2.8404978090676052E-006                  1.6315572793643828E+001 
                                     230                  7.7320419564171391E+002                  1.0682268066546743E+000                  6.7837106740025623E+000                 -2.7455542493122533E+000                  1.2690039724843251E+001                  6.9388267172362428E-001                  3.0611732608451775E-001                  2.1918580284108202E-009                  9.9982066000221770E-001                 -1.1285117906059837E+001                  6.2251225292813717E-001                  3.1380446176890319E-006                  1.6315373556484914E+001 
                                     231                  7.7319812242261241E+002                  1.0677955320581898E+000                  6.7886488649715604E+000                 -2.7314459052551134E+000                  1.2709582394456095E+001                  6.9388267152423522E-001                  3.0611732628390681E-001                  2.1918580284108202E-009                  9.9981280679867257E-001                 -1.1269710065778240E+001                  6.2251225294987478E-001                  3.4516558372891480E-006                  1.6315177757259079E+001 
                                     232                  7.7319204920351092E+002                  1.0673768151196366E+000                  6.7933921195584892E+000                 -2.7178939998469049E+000                  1.2728353984073605E+001                  6.9388267132849013E-001                  3.0611732647965190E-001                  2.1918580284108202E-009                  9.9980495359512744E-001                 -1.1254909556748268E+001                  6.2251225297334201E-001                  3.7814302165537565E-006                  1.6314983981142383E+001 
                                     233                  7.7318597598440965E+002                  1.0669698031078856E+000                  6.7979554228135211E+000                 -2.7048557330682734E+000                  1.2746413766630239E+001                  6.9388267113618141E-001                  3.0611732667196068E-001                  2.1918579173885178E-009                  9.9979710039158232E-001                 -1.1240669627059367E+001                  6.2251225299835022E-001                  4.1274607871947236E-006                  1.6314791000994852E+001 
                                     234                  7.7317990276530804E+002                  1.0665737316085480E+000                  6.8023520914206133E+000                 -2.6922930767091531E+000                  1.2763814414516615E+001                  6.9388267094711997E-001                  3.0611732686102205E-001                  2.1918580284108202E-009                  9.9978924718803708E-001                 -1.1226948745629896E+001                  6.2251225302473345E-001                  4.4898353649432599E-006                  1.6314597827330626E+001 
                                     235                  7.7317382954620666E+002                  1.0661879124594018E+000                  6.8065940127612654E+000                 -2.6801720892703647E+000                  1.2780602945726221E+001                  6.9388267076113375E-001                  3.0611732704700834E-001                  2.1918579173885178E-009                  9.9978139398449195E-001                 -1.1213709851036240E+001                  6.2251225305234881E-001                  4.8686369915312882E-006                  1.6314403666797503E+001 
                                     236                  7.7316775632710528E+002                  1.0658117237042499E+000                  6.8106918426171728E+000                 -2.6684623497026139E+000                  1.2796821506221502E+001                  6.9388267057806463E-001                  3.0611732723007751E-001                  2.1918578063662153E-009                  9.9977354078094682E-001                 -1.1200919730965007E+001                  6.2251225308107139E-001                  5.2639443261105825E-006                  1.6314207883149770E+001 
                                     237                  7.7316168310800379E+002                  1.0654446011697953E+000                  6.8146551698109388E+000                 -2.6571364860186826E+000                  1.2812508021417004E+001                  6.9388267039776752E-001                  3.0611732741037445E-001                  2.1918580284108202E-009                  9.9976568757740170E-001                 -1.1188548505821149E+001                  6.2251225311078973E-001                  5.6758319938355805E-006                  1.6314009962662585E+001 
                                     238                  7.7315560988890240E+002                  1.0650860313581505E+000                  6.8184926542079127E+000                 -2.6461697803161566E+000                  1.2827696742215309E+001                  6.9388267022010919E-001                  3.0611732758803289E-001                  2.1918579173885178E-009                  9.9975783437385657E-001                 -1.1176569196249774E+001                  6.2251225314140612E-001                  6.1043708971427117E-006                  1.6313809488222201E+001 
                                     239                  7.7314953666980102E+002                  1.0647355454138412E+000                  6.8222121430923925E+000                 -2.6355398358180695E+000                  1.2842418705443416E+001                  6.9388267004496573E-001                  3.0611732776317618E-001                  2.1918580284108202E-009                  9.9974998117031144E-001                 -1.1164957358717926E+001                  6.2251225317283287E-001                  6.5496284948694329E-006                  1.6313606124742616E+001 
                                     240                  7.7314346345069953E+002                  1.0643927139744354E+000                  6.8266761270420586E+000                 -2.6229537996565204E+000                  1.2860037033657150E+001                  6.9388266983075209E-001                  3.0611732797739000E-001                  2.1918579173885178E-009                  9.9974212796676631E-001                 -1.1151416626739140E+001                  6.2251225321018633E-001                  7.1229159502097741E-006                  1.6312880085685912E+001 
                                     241                  7.7313449627866532E+002                  1.0638995571671956E+000                  6.8317799330528892E+000                 -2.6083595830359445E+000                  1.2880241067608695E+001                  6.9388266958024747E-001                  3.0611732822789445E-001                  2.1918580284108202E-009                  9.9973053262893430E-001                 -1.1135465127122286E+001                  6.2251225325940895E-001                  7.8418002722501671E-006                  1.6312678377704241E+001 
                                     242                  7.7312552910663123E+002                  1.0634210942790339E+000                  6.8360394399276032E+000                 -2.5960559225553124E+000                  1.2897139401628245E+001                  6.9388266936684839E-001                  3.0611732844129341E-001                  2.1918582504554251E-009                  9.9971893729110239E-001                 -1.1121867809773367E+001                  6.2251225330495585E-001                  8.4976660200489026E-006                  1.6312747557693832E+001 
                                     243                  7.7311891073698462E+002                  1.0630768440166929E+000                  6.8395498827254482E+000                 -2.5860206982719123E+000                  1.2911035344486375E+001                  6.9388266918802777E-001                  3.0611732862011409E-001                  2.1918581394331227E-009                  9.9971037916021610E-001                 -1.1110903031954539E+001                  6.2251225334258375E-001                  9.0757571371322213E-006                  1.6312464712779750E+001 
                                     244                  7.7311229236733823E+002                  1.0627396644839682E+000                  6.8429618082330554E+000                 -2.5762667119767451E+000                  1.2924541538257280E+001                  6.9388266901150564E-001                  3.0611732879663633E-001                  2.1918580284108202E-009                  9.9970182102932981E-001                 -1.1100245205683899E+001                  6.2251225338074134E-001                  9.6741176164064341E-006                  1.6312228304325245E+001 
                                     245                  7.7310567399769161E+002                  1.0624092122671391E+000                  6.8462806709614101E+000                 -2.5667783953933858E+000                  1.2937679557743575E+001                  6.9388266883718630E-001                  3.0611732897095545E-001                  2.1918582504554251E-009                  9.9969326289844351E-001                 -1.1089877340082614E+001                  6.2251225341937666E-001                  1.0292810782973082E-005                  1.6311990929947047E+001 
                                     246                  7.7309905562804499E+002                  1.0620851696740150E+000                  6.8495114832542940E+000                 -2.5575414428017749E+000                  1.2950469228817092E+001                  6.9388266866498172E-001                  3.0611732914316020E-001                  2.1918580284108202E-009                  9.9968470476755722E-001                 -1.1079783822950095E+001                  6.2251225345844241E-001                  1.0931897197233564E-005                  1.6311753146270867E+001 
                                     247                  7.7309243725839860E+002                  1.0617672421668001E+000                  6.8526588618828645E+000                 -2.5485426778809264E+000                  1.2962928812737230E+001                  6.9388266849480873E-001                  3.0611732931333319E-001                  2.1918580284108202E-009                  9.9967614663667093E-001                 -1.1069950275205899E+001                  6.2251225349789685E-001                  1.1591434833706541E-005                  1.6311515433944912E+001 
                                     248                  7.7308581888875210E+002                  1.0614551561117747E+000                  6.8557270686559812E+000                 -2.5397699376707328E+000                  1.2975075166792925E+001                  6.9388266832659007E-001                  3.0611732948155185E-001                  2.1918580284108202E-009                  9.9966758850578474E-001                 -1.1060363424077467E+001                  6.2251225353770079E-001                  1.2271479244837305E-005                  1.6311278207715727E+001 
                                     249                  7.7307920051910560E+002                  1.0611486567995618E+000                  6.8587200459460549E+000                 -2.5312119710784500E+000                  1.2986923884828180E+001                  6.9388266816025357E-001                  3.0611732964788835E-001                  2.1918580284108202E-009                  9.9965903037489845E-001                 -1.1051010992203684E+001                  6.2251225357781992E-001                  1.2972083710620520E-005                  1.6311041829018631E+001 
                                     250                  7.7307258214945909E+002                  1.0608475066975416E+000                  6.8634308585038557E+000                 -2.5181240071799840E+000                  1.3005461843777523E+001                  6.9388266789360364E-001                  3.0611732991453827E-001                  2.1918580284108202E-009                  9.9965047224401216E-001                 -1.1037170247628868E+001                  6.2251225363809015E-001                  1.4141654103408098E-005                  1.6309695737461247E+001 
                                     251                  7.7305781186172351E+002                  1.0601932233820552E+000                  6.8696206520409877E+000                 -2.5004057581503512E+000                  1.3029972624351339E+001                  6.9388266753376571E-001                  3.0611733027437604E-001                  2.1918582504554251E-009                  9.9963137296995841E-001                 -1.1017784298614139E+001                  6.2251225373034114E-001                  1.5853825697861025E-005                  1.6309455979324976E+001 
                                     252                  7.7304304157398815E+002                  1.0595623017325528E+000                  6.8740472405708628E+000                 -2.4874371241421986E+000                  1.3047588265316037E+001                  6.9388266727058534E-001                  3.0611733053755635E-001                  2.1918582504554251E-009                  9.9961227369590466E-001                 -1.1003235722747442E+001                  6.2251225380394248E-001                  1.7211715819665595E-005                  1.6309803150737444E+001 
                                     253                  7.7303565643012053E+002                  1.0592551279074280E+000                  6.8769241881135867E+000                 -2.4792085122450014E+000                  1.3058978848204324E+001                  6.9388266709703972E-001                  3.0611733071110220E-001                  2.1918580284108202E-009                  9.9960272405887773E-001                 -1.0994240943202325E+001                  6.2251225385031161E-001                  1.8145717096837189E-005                  1.6309463243556216E+001 
                                     254                  7.7302827128625279E+002                  1.0589530844571813E+000                  6.8797352482484095E+000                 -2.4711680631416413E+000                  1.3070108723737148E+001                  6.9388266692530531E-001                  3.0611733088283621E-001                  2.1918584725000301E-009                  9.9959317442185092E-001                 -1.0985451598837894E+001                  6.2251225389684484E-001                  1.9105747011095828E-005                  1.6309217173375600E+001 
                                     255                  7.7302088614238494E+002                  1.0586559673096887E+000                  6.8824834175466760E+000                 -2.4633072227340298E+000                  1.3080989746119714E+001                  6.9388266675532229E-001                  3.0611733105281924E-001                  2.1918584725000301E-009                  9.9958362478482399E-001                 -1.0976858353132306E+001                  6.2251225394352006E-001                  2.0091858777080824E-005                  1.6308973882150294E+001 
                                     256                  7.7301350099851732E+002                  1.0583635849760109E+000                  6.8865093031167550E+000                 -2.4520376406634603E+000                  1.3096858350385544E+001                  6.9388266650231234E-001                  3.0611733130582930E-001                  2.1918583614777276E-009                  9.9957407514779717E-001                 -1.0964836494353177E+001                  6.2251225401066890E-001                  2.1613880067539946E-005                  1.6307883610243362E+001 
                                     257                  7.7299873071078196E+002                  1.0577920969450865E+000                  6.8916604257796417E+000                 -2.4372924666909355E+000                  1.3117257197903038E+001                  6.9388266617136596E-001                  3.0611733163677557E-001                  2.1918584725000301E-009                  9.9955497587374342E-001                 -1.0948704779723352E+001                  6.2251225410520561E-001                  2.3742852366588942E-005                  1.6307583846653461E+001 
                                     258                  7.7298396042304637E+002                  1.0572375337305435E+000                  6.8966048831333948E+000                 -2.4231386274432403E+000                  1.3136837930380633E+001                  6.9388266584652636E-001                  3.0611733196161522E-001                  2.1918584725000301E-009                  9.9953587659968968E-001                 -1.0933220029304108E+001                  6.2251225419996392E-001                  2.5977006573273601E-005                  1.6307138221081367E+001 
